objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587732156849654043,2888,40,3,25,2331,6,114.5801741,21.60171692,25.041098,24.331232,22.591623,21.971916,21.475842,0.871726,0.512279,0.17538,0.137702,0.322268
587732156849654048,2888,40,3,25,2336,6,114.57483302,21.60987803,24.981083,24.124111,22.102417,21.2265,21.58321,0.927077,0.473106,0.121126,0.076941,0.371481
587732156849654049,2888,40,3,25,2337,3,114.64181073,21.5549798,23.888386,23.112684,21.56628,21.033634,20.601311,0.965823,0.246994,0.09215,0.08109,0.205371
587732156849654061,2888,40,3,25,2349,6,114.64647932,21.56270561,25.664236,23.713947,22.596275,22.239622,21.916737,0.606987,0.317732,0.17716,0.172853,0.446385
587732156849654070,2888,40,3,25,2358,6,114.64811432,21.57052958,25.888536,23.502146,21.967367,21.064167,20.213541,0.582524,0.307821,0.116835,0.072303,0.13054
587732156849654076,2888,40,3,25,2364,6,114.61767785,21.60184743,26.00049,24.195801,22.645603,21.322025,20.671339,0.479731,0.465014,0.183507,0.077925,0.168395
587732156849654087,2888,40,3,25,2375,6,114.61464095,21.61409703,25.731495,25.033764,22.635876,21.541824,21.22718,0.621193,0.660507,0.190935,0.099036,0.27826
587732156849654089,2888,40,3,25,2377,6,114.62131799,21.61027458,25.301163,23.310719,21.922705,20.644579,20.247454,0.793124,0.24052,0.098494,0.044174,0.117244
587732156849654090,2888,40,3,25,2378,6,114.62117331,21.60876945,25.138987,24.016813,21.924528,20.889992,20.074493,0.851104,0.412667,0.098555,0.05407,0.101235
587732156849654091,2888,40,3,25,2379,6,114.64477192,21.58800699,23.662437,23.345409,21.618448,20.149851,19.260937,0.685983,0.241168,0.076254,0.029951,0.05177
587732156849654092,2888,40,3,25,2380,6,114.63561047,21.59844425,24.434114,24.350586,22.454418,21.159849,20.136623,0.958606,0.505234,0.156354,0.067913,0.107095
587732156849654094,2888,40,3,25,2382,3,114.62019583,21.61361621,24.956184,24.425285,22.394182,21.961437,21.926479,1.107662,0.657944,0.185933,0.173294,0.562493
587732156849654096,2888,40,3,25,2384,6,114.64209649,21.59438295,24.755663,24.961386,22.623314,21.927372,21.120625,0.961255,0.61682,0.180648,0.13125,0.24508
587732156849654200,2888,40,3,25,2488,6,114.5831462,21.53739364,25.06629,24.635895,24.27006,21.963181,21.059528,0.847103,0.574551,0.593614,0.139124,0.236319
587732156849654204,2888,40,3,25,2492,6,114.56600829,21.55590364,23.850031,24.946194,23.597418,22.017862,21.107018,0.740462,0.630527,0.393373,0.143677,0.244344
587732156849654205,2888,40,3,25,2493,6,114.60351548,21.5279987,25.298077,25.074009,23.306141,22.006908,21.26313,0.74728,0.608327,0.319198,0.143582,0.279956
587732156849654207,2888,40,3,25,2495,6,114.56072985,21.567815,25.305847,24.012428,23.108656,21.339222,21.027138,0.744854,0.413703,0.268299,0.079992,0.227198
587732156849654210,2888,40,3,25,2498,6,114.5509181,21.57884352,24.517126,24.359781,22.945026,21.080349,20.243757,0.925117,0.518594,0.234462,0.064219,0.11724
587732156849654212,2888,40,3,25,2500,3,114.55352459,21.57817047,21.963331,21.564095,21.943741,19.918913,21.714815,0.714754,0.226122,0.483876,0.112214,1.934214
587732156849654214,2888,40,3,25,2502,6,114.60773793,21.53340837,25.347433,24.762781,23.019053,21.459475,20.853783,0.73638,0.587393,0.25362,0.090126,0.200524
587732156849654256,2888,40,3,25,2544,6,114.59009389,21.60604445,25.044691,25.854467,24.224676,22.225937,21.956167,0.8805,0.513427,0.576794,0.170261,0.448513
587732156849654257,2888,40,3,25,2545,6,114.63818902,21.56365036,26.173405,25.713924,24.586086,22.142891,20.90811,0.404283,0.518558,0.651204,0.159727,0.207941
587732156849654269,2888,40,3,25,2557,6,114.64767616,21.56701793,24.513544,25.270365,23.625259,21.851967,21.595871,0.953188,0.595906,0.405721,0.123684,0.358333
587732156849654276,2888,40,3,25,2564,6,114.64684063,21.57751018,26.104706,23.968554,23.450066,21.793198,21.155067,0.434326,0.390775,0.359936,0.118368,0.254694
587732156849654277,2888,40,3,25,2565,6,114.62386057,21.59863402,26.311449,24.688076,23.135456,21.574028,20.642282,0.373948,0.586682,0.276853,0.096753,0.164822
587732156849651953,2888,40,3,25,241,6,114.57033363,21.53413931,22.46806,19.864777,18.821852,18.299313,18.241812,0.268082,0.015907,0.010038,9.058441E-3,0.023994
587732156849651955,2888,40,3,25,243,3,114.56816306,21.53547483,23.803328,22.341381,20.731766,19.904972,19.521313,0.969215,0.139638,0.048276,0.033282,0.086595
587732156849651956,2888,40,3,25,244,3,114.56986626,21.53299002,24.649639,25.015322,24.801702,19.878925,19.099926,1.339526,0.992543,1.178396,0.038199,0.067804
587732156849651957,2888,40,3,25,245,3,114.57020391,21.53565482,23.404518,22.957039,22.376961,20.805401,23.255045,1.014186,0.329756,0.289442,0.101944,1.135559
587732156849651959,2888,40,3,25,247,3,114.57399376,21.53132569,24.34964,24.329271,23.854523,21.664059,22.125288,1.313435,0.750539,0.74207,0.185996,0.783167
587732156849651967,2888,40,3,25,255,6,114.55271081,21.5512355,24.662439,25.189091,25.068718,24.056717,20.850344,0.898039,0.630743,0.628717,0.583103,0.196972
587732156849651977,2888,40,3,25,265,6,114.55774117,21.54831736,18.526306,17.27817,16.844227,16.688446,16.643253,0.016428,4.694296E-3,4.718614E-3,5.210309E-3,9.155225E-3
587732156849651980,2888,40,3,25,268,6,114.58811196,21.52827094,15.470834,13.166779,12.445532,12.189924,13.342977,6.301898E-3,1.362827E-3,1.080323E-3,9.729937E-4,7.600539E-3
587732156849651981,2888,40,3,25,269,6,114.58786747,21.52586607,17.978415,16.791222,16.399302,16.248171,16.451042,0.012131,4.180387E-3,4.347587E-3,4.826738E-3,8.536583E-3
587732156849651985,2888,40,3,25,273,6,114.58988933,21.52550123,24.170727,20.947617,19.537813,18.851931,18.474295,0.858001,0.033732,0.01546,0.01251,0.028341
587732156849651989,2888,40,3,25,277,3,114.58234036,21.52899191,23.958679,21.970175,21.65807,20.613897,21.796043,1.30214,0.124349,0.138928,0.079295,0.736133
587732156849651991,2888,40,3,25,279,3,114.58482814,21.52617076,21.961529,22.100843,22.536423,19.393829,26.473804,2.039466,1.048771,2.365882,0.225537,0.608853
587732156849651998,2888,40,3,25,286,3,114.56430479,21.53970429,22.803988,23.010778,21.719524,21.743359,21.031473,0.42118,0.228437,0.103234,0.146587,0.291267
587732156849652011,2888,40,3,25,299,6,114.55467645,21.55360567,23.429445,22.763515,21.317688,20.448805,20.043909,0.5636,0.150948,0.058245,0.038144,0.099206
587732156849652061,2888,40,3,25,349,6,114.61339788,21.52596414,15.743613,14.527156,14.541658,14.625537,13.916556,4.897099E-3,3.368067E-3,0.011401,0.011852,4.207985E-3
587732156849652063,2888,40,3,25,351,6,114.61277132,21.5280515,15.601818,14.400561,14.467636,14.782368,14.053385,4.741295E-3,3.299603E-3,0.01136,0.011979,4.292233E-3
587732156849652066,2888,40,3,25,354,6,114.61782002,21.53085977,17.080597,15.981912,15.701476,15.604909,15.619869,7.880091E-3,3.638613E-3,3.948183E-3,4.464619E-3,5.849993E-3
587732156849652067,2888,40,3,25,355,6,114.61868269,21.5276786,17.895,16.718433,16.325974,16.168055,16.1427,0.011594,4.092064E-3,4.257091E-3,4.784974E-3,7.178319E-3
587732156849652068,2888,40,3,25,356,6,114.61419645,21.5296968,20.948816,19.281538,18.329264,18.02405,17.853605,0.08036,0.011327,7.890367E-3,8.101661E-3,0.018475
587732156849652069,2888,40,3,25,357,6,114.61312112,21.52736843,21.559069,25.101254,18.710537,18.077671,17.843147,0.152526,1.607699,0.015852,0.011267,0.022909
587732156849652079,2888,40,3,25,367,6,114.59746369,21.52763692,19.124083,17.540787,16.913637,16.685989,16.592737,0.023195,5.12614E-3,4.809233E-3,5.26618E-3,9.056145E-3
587732156849652176,2888,40,3,25,464,6,114.5498424,21.58426031,21.636906,19.486567,18.504242,18.158888,17.878088,0.135643,0.012565,8.447413E-3,8.627337E-3,0.01855
587732156849652180,2888,40,3,25,468,6,114.54840176,21.58829537,23.296806,21.201731,19.869041,19.288387,19.061747,0.508223,0.041576,0.019094,0.016236,0.043865
587732156849652186,2888,40,3,25,474,6,114.5496285,21.58805949,24.43767,22.182192,20.784641,19.910488,19.545179,0.916638,0.092759,0.037859,0.025109,0.064594
587732156849652341,2888,40,3,25,629,6,114.63353622,21.53574072,26.005426,23.458006,21.51709,20.615974,20.32633,0.530539,0.296168,0.079559,0.050414,0.147507
587732156849652352,2888,40,3,25,640,6,114.63084777,21.53665156,23.64324,21.155529,19.749508,19.157618,18.851473,0.688453,0.038868,0.017662,0.014962,0.037955
587732156849652401,2888,40,3,25,689,6,114.56121886,21.60687609,17.021027,15.909741,15.648262,15.566145,15.565565,7.515546E-3,3.593607E-3,3.947305E-3,4.487178E-3,5.790478E-3
587732156849652403,2888,40,3,25,691,6,114.56126801,21.60840076,22.056917,19.33152,18.274858,17.864016,17.674883,0.189926,0.011694,7.60134E-3,7.498583E-3,0.01623
587732156849652505,2888,40,3,25,793,6,114.64594493,21.55134467,15.673244,14.557148,14.300984,14.22298,14.235335,4.597864E-3,3.327727E-3,3.718109E-3,4.200065E-3,4.248266E-3
587732156849652507,2888,40,3,25,795,6,114.64014254,21.54692854,16.563324,15.469633,15.231618,15.16285,15.18675,6.312144E-3,3.506662E-3,3.861771E-3,4.345163E-3,5.172004E-3
587732156849652508,2888,40,3,25,796,6,114.64553976,21.55048873,19.722593,18.163139,17.615841,17.392054,17.404591,0.036027,9.497469E-3,7.205701E-3,7.073701E-3,0.014669
587732156849652509,2888,40,3,25,797,6,114.64295115,21.54629278,20.24563,18.589087,17.882568,17.649733,17.476179,0.048047,7.749525E-3,6.43991E-3,6.89398E-3,0.014508
587732156849652511,2888,40,3,25,799,6,114.640781,21.54589776,21.425398,20.389254,20.039719,19.953135,19.83201,0.12041,0.02314,0.023354,0.026459,0.085843
587732156849652513,2888,40,3,25,801,6,114.64411841,21.54738,23.547016,25.381392,23.489016,21.872198,20.954363,0.653578,0.581613,0.37543,0.129258,0.2249
587732156849652666,2888,40,3,25,954,6,114.59555018,21.62331795,21.956545,19.874674,18.832758,18.458851,18.311991,0.177753,0.016,0.010013,9.876884E-3,0.024731
587732156849652668,2888,40,3,25,956,6,114.59263524,21.6231187,23.158894,20.877316,19.479506,18.781626,18.44095,0.47971,0.032445,0.014809,0.011841,0.027361
587732156849652669,2888,40,3,25,957,6,114.59354196,21.62242841,22.984505,20.403492,19.210167,18.783548,18.529848,0.415711,0.022884,0.012463,0.011834,0.029111
587732156849652678,2888,40,3,25,966,3,114.59530954,21.62081508,23.96944,23.611975,24.013376,21.434727,21.816954,1.488274,0.585103,1.090454,0.182005,0.856954
587732156849652681,2888,40,3,25,969,6,114.64852709,21.55511139,19.653812,18.132689,17.548616,17.332346,17.245665,0.032336,6.334049E-3,5.711352E-3,6.159644E-3,0.012631
587732156849652682,2888,40,3,25,970,6,114.64634908,21.55590985,21.910482,19.91419,18.853447,18.454645,18.234982,0.175637,0.016108,0.010186,9.891349E-3,0.024044
587732156849652683,2888,40,3,25,971,3,114.64748701,21.55734971,21.717001,20.334051,19.44993,19.001125,18.692327,0.189917,0.025808,0.017294,0.016284,0.043097
587732156849652742,2888,40,3,25,1030,6,114.65183802,21.57262346,16.04147,14.877338,14.636846,14.580967,14.601605,5.213663E-3,3.372077E-3,3.767489E-3,4.238341E-3,4.511602E-3
587732156849652747,2888,40,3,25,1035,6,114.65084139,21.57234118,20.840826,18.446001,17.690601,17.381359,17.309809,0.078454,0.010656,7.29839E-3,6.975272E-3,0.013529
587732156849652759,2888,40,3,25,1047,6,114.65087755,21.57512338,23.72949,22.715647,20.832932,20.079487,19.566837,0.747881,0.144057,0.041146,0.029455,0.068831
587732156849652761,2888,40,3,25,1049,6,114.65227287,21.57004942,24.922731,22.447208,20.78056,19.912073,19.492887,1.340057,0.168799,0.056649,0.037058,0.093974
587732156849652764,2888,40,3,25,1052,6,114.65258313,21.56583591,23.212811,21.858782,20.992689,20.736954,20.652813,0.515859,0.068663,0.04563,0.048695,0.170219
587732156849652864,2888,40,3,25,1152,6,114.64803612,21.58579872,18.807581,17.443766,16.967033,16.806982,16.708155,0.019223,5.007736E-3,4.86871E-3,5.338646E-3,9.351308E-3
587732156849652865,2888,40,3,25,1153,6,114.6490093,21.58531877,18.803556,17.469969,16.977949,16.801432,16.730211,0.019283,5.112127E-3,4.931827E-3,5.342323E-3,9.472935E-3
587732156849652885,2888,40,3,25,1173,6,114.61883995,21.61850777,19.257069,17.833241,17.304029,17.122126,17.054453,0.025429,5.685463E-3,5.275073E-3,5.790428E-3,0.011323
587732156849652894,2888,40,3,25,1182,6,114.6300579,21.61508552,16.106167,14.986369,14.74383,14.668197,14.676136,5.27185E-3,3.364494E-3,3.706724E-3,4.233422E-3,4.598199E-3
587732156849652895,2888,40,3,25,1183,6,114.62691032,21.61438171,18.266802,17.035742,16.632717,16.490381,16.458824,0.013974,4.406516E-3,4.457324E-3,4.99922E-3,8.277464E-3
587732156849652896,2888,40,3,25,1184,6,114.62442688,21.6145454,18.994869,17.476915,16.88026,16.646542,16.523153,0.021253,4.991871E-3,4.69242E-3,5.086466E-3,8.507983E-3
587732156849652897,2888,40,3,25,1185,6,114.62293502,21.61630473,18.689135,17.389694,16.934658,16.773811,16.720518,0.01772,4.844888E-3,4.735041E-3,5.266763E-3,9.404033E-3
587732156849652903,2888,40,3,25,1191,6,114.63044003,21.61133506,24.098303,21.728735,20.416895,19.566746,19.111141,0.868156,0.062777,0.028701,0.019412,0.045765
587732156849652951,2888,40,3,25,1239,6,114.64168174,21.60382949,16.177652,15.068353,14.854197,14.803017,14.821417,5.432828E-3,3.409276E-3,3.730183E-3,4.233328E-3,4.756128E-3
587732156849652952,2888,40,3,25,1240,6,114.64135002,21.60502558,18.687315,16.761608,16.058514,15.799947,15.671608,0.018724,4.402187E-3,4.166177E-3,4.560615E-3,6.081819E-3
587732156849652954,2888,40,3,25,1242,6,114.64291746,21.60241388,24.6905,23.297546,22.980604,21.513292,21.039629,0.955915,0.234932,0.24481,0.091468,0.228187
587732156849652962,2888,40,3,25,1250,6,114.63588825,21.6107704,17.541609,16.237501,15.784232,15.622111,15.568908,9.665151E-3,3.798452E-3,3.946224E-3,4.449492E-3,5.796357E-3
587732156849652964,2888,40,3,25,1252,6,114.63454801,21.61201192,23.467964,22.23974,20.874136,20.052076,19.522791,0.623569,0.097883,0.04173,0.028089,0.06491
587732156849653205,2888,40,3,25,1493,6,114.54729098,21.58435863,21.70496,19.421312,18.423885,18.000957,17.815985,0.142665,0.01208,8.119268E-3,7.92217E-3,0.017796
587732156849653206,2888,40,3,25,1494,6,114.54728097,21.58566504,23.918898,24.424494,22.4193,21.106441,20.551409,0.771922,0.540361,0.14924,0.065215,0.151114
587732156849653226,2888,40,3,25,1514,6,114.55362331,21.59270716,24.089012,20.711805,19.405926,18.81102,18.476604,0.839423,0.029902,0.014621,0.012135,0.028786
587732156849653234,2888,40,3,25,1522,6,114.62640551,21.53313742,20.887184,18.408443,17.030121,15.723874,15.027775,0.076562,7.223736E-3,4.933358E-3,4.570421E-3,4.990178E-3
587732156849653239,2888,40,3,25,1527,6,114.62999663,21.53321498,23.522427,25.580635,22.52,21.441303,20.886328,0.630444,0.541307,0.167174,0.088796,0.210498
587732156849653251,2888,40,3,25,1539,6,114.560897,21.60393104,20.750046,18.798134,18.073042,17.808428,17.734039,0.067373,8.678415E-3,7.037819E-3,7.357243E-3,0.016941
587732156849653265,2888,40,3,25,1553,6,114.56631241,21.61100855,21.12921,19.013859,18.243668,17.932798,17.779125,0.089548,9.787301E-3,7.63775E-3,7.854883E-3,0.017465
587732156849653302,2888,40,3,25,1590,6,114.58150746,21.61927142,20.646999,18.228582,17.117907,16.69309,16.452328,0.063775,6.67595E-3,5.085563E-3,5.273838E-3,8.463183E-3
587732156849653324,2888,40,3,25,1612,6,114.60348765,21.62062386,20.279041,18.820681,18.229744,17.96933,17.821943,0.048895,8.83612E-3,7.483687E-3,7.882101E-3,0.017994
587732156849653339,2888,40,3,25,1627,6,114.65066214,21.58825056,19.914175,18.292944,17.660572,17.44355,17.333946,0.039398,6.850025E-3,6.048762E-3,6.421497E-3,0.013578
587732156849653357,2888,40,3,25,1645,6,114.63804951,21.6067228,23.4471,20.698118,19.481234,18.97648,18.733477,0.614049,0.028477,0.015028,0.013409,0.034984
587732156849653358,2888,40,3,25,1646,6,114.63706254,21.60754017,23.964552,24.802912,22.655489,21.697355,21.265732,0.900675,0.673871,0.208036,0.121103,0.30914
587732156849653491,2888,40,3,25,1779,6,114.58707685,21.62043168,24.298059,21.039474,19.531279,18.794323,18.438492,0.933015,0.036812,0.0155,0.012042,0.028132
587732156849653497,2888,40,3,25,1785,6,114.60127146,21.62329404,24.352257,21.714149,20.298168,19.596073,19.280403,0.942893,0.063161,0.026843,0.020502,0.052375
587732156849653506,2888,40,3,25,1794,6,114.61170094,21.62219024,23.629299,21.145908,19.766432,19.200583,18.905649,0.681828,0.039898,0.017935,0.015287,0.03897
587732156849653507,2888,40,3,25,1795,6,114.61057392,21.62246555,25.95435,22.856356,21.122856,20.339685,19.955797,0.501652,0.163747,0.049998,0.034611,0.090738
587732156849653577,2888,40,3,25,1865,6,114.55705459,21.5991956,25.140635,22.41571,20.749289,20.006142,19.529585,0.847435,0.139289,0.037243,0.028255,0.064553
587732156849653586,2888,40,3,25,1874,6,114.63686532,21.54134774,24.847677,22.198734,20.536461,19.637453,19.107496,0.924504,0.089676,0.031429,0.020857,0.04659
587732156849653587,2888,40,3,25,1875,6,114.56461121,21.60821128,23.262413,21.966942,20.493074,19.79859,19.385195,0.510151,0.078146,0.030239,0.023213,0.056978
587732156849653713,2888,40,3,25,2001,6,114.56605502,21.5380467,23.840639,22.376402,21.198563,20.709211,20.488829,0.736415,0.10876,0.055333,0.050599,0.146799
587732156849653726,2888,40,3,25,2014,6,114.54890947,21.56849035,23.860573,22.412436,21.055164,20.286388,19.740713,0.771228,0.116413,0.04868,0.034843,0.079582
587732156849653738,2888,40,3,25,2026,6,114.607498,21.52617273,25.671829,23.041227,21.125151,20.251307,19.621899,0.643294,0.202321,0.05463,0.036029,0.076933
587732156849653739,2888,40,3,25,2027,6,114.60697737,21.52783178,24.465519,23.118515,21.49099,20.570871,20.053337,0.92815,0.198117,0.068453,0.042646,0.101635
587732156849653740,2888,40,3,25,2028,6,114.60743947,21.5254733,24.542435,24.585493,23.301996,20.722763,19.900162,0.927871,0.547127,0.317734,0.048244,0.089453
587732156849653741,2888,40,3,25,2029,6,114.60669473,21.52705824,25.065966,23.473427,22.216805,21.066631,20.403387,0.875297,0.279783,0.134038,0.067769,0.143652
587732156849653821,2888,40,3,25,2109,6,114.59894493,21.6223486,25.159054,22.227289,20.941507,20.379297,20.208298,0.837328,0.096051,0.043124,0.035551,0.111736
587732156849653836,2888,40,3,25,2124,6,114.61647151,21.62047382,23.797937,23.086699,21.496147,20.634893,20.057352,0.74323,0.199099,0.068232,0.04372,0.098989
587732156849653966,2888,40,3,25,2254,3,114.55123062,21.55275956,25.743629,22.904034,21.650625,21.101126,21.586685,1.026082,0.302764,0.140745,0.122498,0.663336
587732156849653984,2888,40,3,25,2272,6,114.54843607,21.56611682,24.304119,23.106388,21.921928,20.436621,19.78043,0.891607,0.203553,0.097001,0.037684,0.078885
587732156849653985,2888,40,3,25,2273,6,114.54734278,21.56641586,25.325304,26.033224,23.767344,21.945137,23.096594,0.73859,0.45469,0.442086,0.133468,0.579471
587732156849654057,2888,40,3,25,2345,3,114.57892353,21.62020015,23.955942,23.498768,21.771296,21.032791,20.480602,0.965973,0.34503,0.108603,0.077876,0.181565
587732156849654102,2888,40,3,25,2390,6,114.61902131,21.6206866,24.862221,23.805256,21.937748,20.637028,19.861202,0.988842,0.38065,0.107345,0.04738,0.09043
587732156849654184,2888,40,3,25,2472,6,114.55528312,21.54661809,23.976944,24.663303,23.11553,21.572695,20.521757,0.826787,0.613144,0.309797,0.146129,0.156265
587732156849654190,2888,40,3,25,2478,3,114.57906933,21.52955393,26.448586,23.396173,21.170223,19.340361,20.561527,2.762768,2.187561,0.443393,0.124469,1.389317
587732156849654193,2888,40,3,25,2481,3,114.58039209,21.53054175,26.060114,27.728476,21.879335,19.56057,21.455103,2.843737,0.723375,0.627764,0.111805,2.202833
587732156849654206,2888,40,3,25,2494,3,114.54752052,21.5789494,23.503344,24.135189,23.207544,21.796545,22.288641,0.646166,0.492714,0.320442,0.130717,0.589796
587732156849654209,2888,40,3,25,2497,6,114.54689476,21.5819822,23.790976,24.389389,23.011984,21.710863,21.266258,0.72232,0.526107,0.245922,0.1091,0.273908
587732156849654227,2888,40,3,25,2515,6,114.55475279,21.59669751,25.841022,24.656822,23.945549,22.507309,21.062923,0.540975,0.592217,0.493408,0.215612,0.232185
587732156849654263,2888,40,3,25,2551,6,114.58379947,21.62134466,24.409145,24.500265,25.088289,22.319822,22.154295,0.94163,0.551465,0.627109,0.182089,0.496168
587732156849654282,2888,40,3,25,2570,6,114.64614422,21.59280923,25.70005,25.507813,23.661152,22.083773,21.18298,0.613323,0.575586,0.416238,0.149772,0.256485
587732156849654285,2888,40,3,25,2573,6,114.6430686,21.59845193,23.210203,24.568537,24.206617,22.25124,21.274918,0.511057,0.555257,0.574682,0.172843,0.27689
